"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.940559707E1,1.261767197E1,-3.739573956E0,-9.930207253E0
3.942555582E1,1.071347141E1,-4.385592461E0,-1.429374695E1
3.944551457E1,8.826836586E0,-5.081312656E0,-1.175227737E1
3.946547332E1,6.397777557E0,-4.792572498E0,-7.724406242E0
3.948543207E1,8.114231110E0,-3.903724670E0,-7.700537682E0
3.950539082E1,9.819849014E0,-3.524038792E0,-8.136659622E0
3.952534957E1,1.036144447E1,-3.512313128E0,-5.252358437E0
3.954532009E1,1.164544392E1,-3.884562254E0,-1.739482641E0
3.956526759E1,1.361140728E1,-4.092027664E0,3.247544289E0
3.958521551E1,1.531973457E1,-3.876504660E0,8.628004074E0
3.960516426E1,1.376982880E1,-1.578826904E0,8.969663620E0
3.962511416E1,8.748156548E0,3.683473110E0,5.995587349E0
3.964506551E1,1.209091663E0,1.112432289E1,8.429096222E0
3.966501863E1,-6.624787331E0,1.841803169E1,1.982285500E1
3.968497363E1,-2.566416168E1,1.707287216E1,3.551546478E1
3.970493061E1,-3.076906967E1,7.779656410E0,2.532066154E1
3.972488957E1,-2.035009003E1,2.873116970E0,1.558701754E0
3.974485040E1,-1.069962692E1,8.427553177E-1,-1.219354820E1
3.976481301E1,-4.553372383E0,-2.264699936E0,-8.651573181E0
3.978477707E1,2.193912745E0,-7.537424564E0,-1.043362617E0
3.980477848E1,8.037281036E0,-1.144815731E1,3.644343853E0
3.982473192E1,7.915337563E0,-1.332299423E1,2.465284824E0
3.984468556E1,3.131161690E0,-1.362506676E1,-1.451237202E0
3.986463952E1,-5.420241356E-1,-1.310283470E1,-6.457746983E0
3.988459400E1,1.566940784E0,-1.286500931E1,-1.288674164E1
3.990454921E1,7.161027431E0,-1.325791740E1,-1.796129990E1
3.992450525E1,1.089598274E1,-1.318813229E1,-1.839585495E1
3.994446223E1,9.034797668E0,-1.255669022E1,-1.450750065E1
3.996442014E1,4.284491062E0,-1.126945686E1,-9.209408760E0
3.998437900E1,2.552530527E0,-1.070423412E1,-7.695687294E0
4.000433869E1,3.938198090E-1,-1.115502548E1,-7.718138695E0
4.002429921E1,-4.104210377E0,-7.627045631E0,-1.570019960E0
4.004426046E1,-1.462877655E1,3.240421295E0,1.223359585E1
4.006422233E1,-5.076916504E1,2.178796387E1,4.433744431E1
4.008418462E1,-5.307050705E1,2.407688141E1,3.954128647E1
4.010414723E1,-2.095794678E1,1.187241554E1,1.359063148E1
4.012410994E1,1.906893730E0,2.167799950E0,3.706232548E0
4.014407264E1,9.692048073E0,-7.375164032E-1,-3.608029604E0
4.016403139E1,1.262809372E1,-9.116897583E-1,-1.190030479E1
4.018399014E1,1.347867203E1,-1.866545677E0,-1.485385323E1
4.020394889E1,1.193834496E1,-3.175603390E0,-1.009211731E1
4.022390764E1,9.519786835E0,-3.755110502E0,-5.259307861E0
4.024386660E1,7.672705650E0,-2.364295959E0,-3.741809368E0
4.026382535E1,1.074394226E1,-2.120113373E0,-7.084402084E0
4.028378462E1,1.249713039E1,-2.277118683E0,-6.890453339E0
4.030375192E1,1.299296188E1,-2.024049997E0,-4.106601715E0
4.032369316E1,1.188627625E1,-1.979085684E0,-1.317780018E-1
4.034363540E1,1.120096302E1,-1.959374189E0,4.437006950E0
4.036357926E1,1.237973881E1,-2.160511017E0,8.423236847E0
4.038352525E1,8.411162376E0,-4.077711105E-1,1.595879364E1
4.040347379E1,-2.191982746E0,5.326732635E0,2.141227341E1
4.042342520E1,-1.280707550E1,1.350751019E1,2.519501686E1
4.044337968E1,-2.727174950E1,1.575600338E1,2.837463379E1
4.046333728E1,-2.496326828E1,9.374081612E0,1.343825531E1
4.048329790E1,-1.334934044E1,3.878550053E0,-2.785913467E0
4.050326134E1,-3.006878376E0,-1.321034908E0,-3.373893023E0
4.052322733E1,4.931288719E0,-6.877314091E0,-1.760815859E0
4.054321374E1,8.334203720E0,-1.002849865E1,-1.172410011E0
4.056320718E1,7.337470531E0,-1.204943657E1,-2.332117558E0
4.058316603E1,1.787570000E0,-1.311293793E1,-3.406565189E0
4.060312478E1,-6.621594429E-1,-1.317961311E1,-6.369514942E0
4.062308353E1,2.056244850E0,-1.306142807E1,-1.162894917E1
4.064304228E1,6.341109753E0,-1.286565208E1,-1.614931107E1
4.066300103E1,8.496309280E0,-1.215552044E1,-1.844197845E1
4.068295978E1,6.904491425E0,-1.120090008E1,-1.641678047E1
4.070291853E1,2.771326065E0,-9.855320930E0,-1.147912312E1
4.072287728E1,1.052981377E0,-1.033503151E1,-8.514223099E0
4.074283603E1,-2.644588470E0,-9.579123497E0,-3.130282164E0
4.076279478E1,-9.738946915E0,-1.756025076E0,8.125507355E0
4.078275353E1,-2.257698822E1,1.151253700E1,2.604371643E1
4.080276264E1,-4.248674393E1,2.493996620E1,4.239052200E1
4.082267150E1,-3.538924408E1,1.990827942E1,3.061613655E1
4.084258233E1,-9.396650314E0,7.325453758E0,1.090806484E1
4.086249692E1,4.430784225E0,-1.161417961E-1,4.528305531E0
4.088241692E1,1.106054211E1,-2.744575739E0,-4.730108261E0
4.090234369E1,1.269842148E1,-3.449831963E0,-1.286795330E1
4.092227816E1,1.136027527E1,-3.990224361E0,-1.434738159E1
4.094222108E1,1.048276901E1,-4.885995865E0,-1.168770790E1
4.096217275E1,8.937637329E0,-4.874174118E0,-7.991317749E0
4.098213306E1,9.179569244E0,-3.876470089E0,-5.938188076E0
4.100210160E1,1.223157883E1,-3.767536640E0,-5.975236893E0
4.102207764E1,1.443574715E1,-4.040725231E0,-4.094463348E0
4.104206025E1,1.514129639E1,-4.449996471E0,3.355858326E-1
4.106204816E1,1.391581917E1,-4.395385742E0,4.934185505E0
4.108204004E1,1.206165314E1,-3.960058451E0,7.170950890E0
4.110203442E1,1.066748428E1,-2.502418756E0,6.823923111E0
4.112202973E1,5.288240433E0,2.838384151E0,8.276994705E0
4.114201192E1,-5.182583332E0,1.129154778E1,1.584362411E1
4.116197077E1,-1.253558731E1,1.831912804E1,2.199781799E1
4.118192952E1,-3.019991302E1,1.843075180E1,2.614317131E1
4.120188827E1,-3.001565552E1,1.296183491E1,8.382799149E0
4.122184702E1,-1.426672649E1,5.451690197E0,-6.176851749E0
4.124180577E1,-1.906362534E0,-1.550614834E0,-2.870187521E0
4.126176452E1,5.406295776E0,-6.900181770E0,3.042635918E-1
4.128172327E1,7.620059013E0,-9.357731819E0,-1.971364021E-1
4.130169400E1,7.325123787E0,-1.061569691E1,-2.126667976E0
4.132162957E1,4.315557480E0,-1.197384262E1,-3.280508995E0
4.134156650E1,-4.446310997E-1,-1.319372559E1,-4.380877495E0
4.136150556E1,-1.014318943E0,-1.276198578E1,-6.383066177E0
4.138144744E1,4.913781166E0,-1.300547791E1,-1.193407345E1
4.140139270E1,1.023272514E1,-1.334769535E1,-1.631229210E1
4.142134176E1,1.109760952E1,-1.319329643E1,-1.546365833E1
4.144129488E1,7.274265766E0,-1.228757286E1,-1.292520428E1
4.146125212E1,1.482658386E-1,-1.036632061E1,-9.287501335E0
4.148121337E1,-5.322158337E0,-8.710164070E0,-6.506883144E0
4.150117837E1,-5.846363544E0,-4.353996277E0,-3.723075390E-1
4.152114671E1,-1.341088295E1,5.940327644E0,1.665290451E1
4.154114280E1,-4.183921051E1,2.289059448E1,4.358690643E1
4.156114040E1,-4.557263184E1,2.470384026E1,3.507054520E1
4.158110499E1,-1.972945023E1,1.392028522E1,8.686053276E0
4.160106374E1,4.165272713E-1,3.090593815E0,3.355350971E0
4.162102249E1,1.041524792E1,-1.924975395E0,-9.544744492E-1
4.164098124E1,1.364443779E1,-3.170115948E0,-7.659128189E0
4.166093999E1,1.450189781E1,-3.629745960E0,-1.177479267E1
4.168089874E1,1.340643787E1,-4.842965126E0,-1.091109753E1
4.170085749E1,1.097255325E1,-5.043842316E0,-8.057535172E0
4.172081624E1,8.175210953E0,-4.249828815E0,-6.533642769E0
4.174077499E1,8.807439804E0,-3.262603045E0,-7.730822563E0
4.176073374E1,1.077325821E1,-3.569940090E0,-8.368630409E0
4.178069249E1,1.201489639E1,-4.630349636E0,-5.911087990E0
4.180065181E1,1.209906483E1,-5.262848854E0,-1.594460487E0
4.182061014E1,1.147685623E1,-5.154700279E0,2.694086552E0
4.184056848E1,9.071614265E0,-2.746869087E0,9.443759918E0
4.186052681E1,2.763141155E0,2.477764130E0,1.623988533E1
4.188048514E1,-3.696274281E0,1.148268986E1,1.611713409E1
4.190044348E1,-1.661310005E1,2.004726791E1,1.914337730E1
4.192040181E1,-2.664482689E1,1.675739479E1,1.838257790E1
4.194036014E1,-1.823268318E1,9.826011658E0,3.475991249E0
4.196031858E1,-4.302955627E0,2.732145309E0,-2.312401056E0
4.198027712E1,4.622975349E0,-3.846580029E0,9.089703560E-1
4.200023577E1,8.015866280E0,-7.852981567E0,3.240869522E0
4.202019452E1,7.939581871E0,-9.363222122E0,1.099352360E0
4.204015337E1,4.124964714E0,-1.036391354E1,-1.888247967E0
4.206011426E1,-7.769513130E-1,-1.096670341E1,-3.288691998E0
4.208007395E1,-1.617327213E0,-1.084232140E1,-5.321661949E0
4.210003270E1,1.413401604E0,-1.091563606E1,-9.819412231E0
4.211999145E1,5.774003983E0,-1.126178360E1,-1.396280766E1
4.213995020E1,9.143039703E0,-1.190500259E1,-1.628226662E1
4.215990895E1,8.626212120E0,-1.193317032E1,-1.453341103E1
4.217986770E1,3.468052387E0,-1.084891701E1,-1.004547596E1
4.219982645E1,-2.377816677E0,-9.159021378E0,-6.579629421E0
4.221978520E1,-6.093392372E0,-6.078687668E0,-1.921127796E0
4.223974395E1,-9.720560074E0,1.959027290E0,8.452844620E0
4.225970270E1,-1.863422966E1,1.416859627E1,2.725815392E1
4.227966145E1,-3.558272171E1,2.153659821E1,3.937961197E1
4.229962244E1,-2.717044258E1,1.735731697E1,2.420611191E1
4.231957900E1,-7.022337437E0,7.118474007E0,5.781134605E0
4.233953556E1,2.993788242E0,8.726816177E-1,-5.238823891E-1
4.235949223E1,8.106958389E0,-1.880566597E0,-7.551868439E0
4.237944910E1,9.875979424E0,-3.455283165E0,-1.268311882E1
4.239940629E1,9.847261429E0,-5.112260818E0,-1.248537636E1
4.241936379E1,8.176191330E0,-6.068147659E0,-9.412930489E0
4.243932160E1,6.315762997E0,-5.172312737E0,-6.220150471E0
4.245927983E1,7.730257988E0,-4.426303864E0,-5.981716633E0
4.247923848E1,9.130665779E0,-4.680744171E0,-4.766291142E0
4.249919754E1,1.002300262E1,-4.761972427E0,-2.201304436E0
4.251915692E1,1.077791119E1,-4.582343578E0,-2.810590267E-1
4.253911660E1,1.059405231E1,-4.051576138E0,1.211493731E0
4.255908046E1,1.102137375E1,-3.760207891E0,3.400472164E0
4.257904218E1,1.037725544E1,-3.012526989E0,6.510739803E0
4.259900134E1,6.551619530E0,1.652355194E-1,1.167472172E1
4.261896009E1,2.487036467E0,8.075065613E0,1.565096664E1
4.263891884E1,-8.681970596E0,1.657702637E1,2.395212936E1
4.265887759E1,-2.900104713E1,1.560796928E1,2.604033470E1
4.267883634E1,-2.677570724E1,1.220478153E1,1.485192299E0
4.269879504E1,-1.386925888E1,7.790663719E0,-1.021526527E1
4.271875369E1,-2.647766590E0,-7.779502869E-2,-3.478659630E0
4.273871233E1,6.167719841E0,-5.919707775E0,2.370066643E0
4.275867098E1,9.102075577E0,-8.282544136E0,3.546233654E0
4.277862962E1,7.459842682E0,-9.837194443E0,-1.179317236E0
4.279858921E1,2.234390736E0,-1.115049744E1,-5.155514717E0
4.281854744E1,-1.599811554E0,-1.107283211E1,-7.015189171E0
4.283850566E1,5.444250107E-1,-1.080891800E1,-1.091616249E1
4.285846389E1,4.562965393E0,-1.138209915E1,-1.466936111E1
4.287842212E1,8.555330276E0,-1.201979351E1,-1.683934402E1
4.289838035E1,8.643007278E0,-1.213739204E1,-1.568688774E1
4.291833858E1,3.445964336E0,-1.146832848E1,-1.091590023E1
4.293829692E1,-9.702425003E-1,-1.082860374E1,-6.008856773E0
4.295825535E1,-4.679841995E0,-9.384275436E0,-9.521872997E-1
4.297821389E1,-7.391076565E0,-3.112861872E0,7.224394798E0
4.299817254E1,-1.667075920E1,9.448772430E0,2.286502647E1
4.301813129E1,-3.952443695E1,2.063313675E1,3.779998779E1
4.303809014E1,-3.314656067E1,1.898229980E1,2.123564529E1
4.305805186E1,-1.072791576E1,8.429229736E0,3.442362309E0
4.307801092E1,4.428496838E0,1.244320393E0,1.298904419E-3
4.309796957E1,1.137138367E1,-1.221008778E0,-3.091365814E0
4.311792822E1,1.237774658E1,-1.158943176E0,-7.310231209E0
4.313788686E1,1.187297153E1,-1.203802109E0,-9.280049324E0
4.315784551E1,1.019158745E1,-1.413114071E0,-6.551739693E0
4.317780416E1,7.745168209E0,-1.385267735E0,-3.729885817E0
4.319776280E1,7.138689041E0,-3.605775833E-1,-4.819371223E0
4.321772145E1,9.041968346E0,-3.704919815E-1,-8.594637871E0
4.323768009E1,9.664942741E0,-9.704995155E-1,-9.393733978E0
4.325763874E1,9.442896843E0,-2.216931343E0,-5.577299118E0
4.327759738E1,1.030723190E1,-3.764654160E0,-4.910230637E-2
4.329756072E1,1.165732574E1,-4.883790016E0,5.667231083E0
4.331751561E1,1.147457695E1,-5.439056396E0,8.623271942E0
4.333747061E1,9.096892357E0,-5.492782116E0,4.929783344E0
4.335742582E1,9.201255798E0,-4.296270370E0,-2.156686068E0
4.337738145E1,7.920887470E0,2.152404785E-1,4.792326450E0
4.339733759E1,-1.854421806E1,5.507762909E0,3.201395035E1
4.341729426E1,-4.198268890E1,1.146530533E1,3.554451370E1
4.343725155E1,-3.338801193E1,1.437888241E1,1.507711172E0
4.345720947E1,-1.743357086E1,1.156248474E1,-1.341818333E1
4.347716801E1,-3.914526463E0,3.822007179E0,-4.896361828E0
4.349712718E1,4.439411163E0,-1.469557762E0,1.605748177E0
4.351708697E1,6.988292217E0,-3.976073980E0,1.074184418E0
4.353704728E1,5.481944084E0,-5.532071590E0,-3.273930073E0
4.355701650E1,2.999458790E0,-6.892582893E0,-6.360271931E0
4.357697889E1,4.664945602E-2,-8.508546829E0,-7.213523865E0
4.359693754E1,3.762351513E0,-1.112210464E1,-9.829715729E0
4.361689619E1,1.009806156E1,-1.382611847E1,-1.315638161E1
4.363685483E1,1.166177368E1,-1.404181004E1,-1.334429550E1
4.365681348E1,7.795755386E0,-1.303161240E1,-1.191651630E1
4.367677212E1,2.707961082E0,-1.146024895E1,-1.034299850E1
4.369673077E1,-1.000772953E0,-1.049105644E1,-8.979192734E0
4.371668942E1,-3.705847263E0,-8.930130005E0,-4.425462246E0
4.373664806E1,-8.337603569E0,-1.249083519E0,3.401311874E0
4.375660671E1,-3.483646011E1,1.756970215E1,2.560556030E1
4.377656535E1,-5.037515259E1,2.545001984E1,3.432691574E1
4.379653202E1,-2.377569771E1,1.696104050E1,1.566861916E1
4.381648337E1,-2.245590687E0,6.825206757E0,3.125035286E0
4.383643494E1,4.786542416E0,3.244715214E0,-3.116599083E0
4.385638702E1,7.904553413E0,4.795827866E-1,-7.290208817E0
4.387633983E1,1.061530113E1,-2.805490971E0,-7.870402336E0
4.389629358E1,1.316319275E1,-5.579807281E0,-4.575042725E0
4.391624848E1,1.433597469E1,-6.748034954E0,-7.606432438E-1
4.393620462E1,1.322580147E1,-6.449057579E0,7.940168381E-1
4.395616202E1,1.259862137E1,-5.436699390E0,-8.067016602E-1
4.397612066E1,1.385898972E1,-5.326382160E0,-3.682218552E0
4.399608056E1,1.324800301E1,-5.046366692E0,-3.840532541E0
4.401604160E1,1.098572540E1,-4.198754311E0,-2.804055691E0
4.403600369E1,9.632446289E0,-3.326362610E0,-2.358126640E0
4.405598066E1,9.107625008E0,-1.750505924E0,-2.192373276E-1
4.407594650E1,6.757260323E0,1.812806129E0,7.375798225E0
4.409590520E1,-1.799967289E0,9.668397903E0,1.825278091E1
4.411586384E1,-9.911186218E0,1.813153648E1,2.058148384E1
4.413582249E1,-2.733938980E1,2.032284355E1,2.362864304E1
4.415578113E1,-2.941554642E1,1.544031143E1,8.621106148E0
4.417573978E1,-1.567362213E1,7.389917374E0,-5.383777142E0
4.419569842E1,-2.389417648E0,-2.177860737E0,-1.155705214E0
4.421565707E1,7.167346954E0,-9.217571259E0,5.587817192E0
4.423561572E1,1.016225719E1,-1.114973259E1,4.467959404E0
4.425557436E1,7.371076584E0,-1.167048836E1,-1.322139025E0
4.427553301E1,1.812353134E0,-1.206067276E1,-4.488143921E0
4.429550504E1,-2.239259720E0,-1.228598595E1,-4.808790207E0
4.431545087E1,-1.047505379E0,-1.273929214E1,-7.912076950E0
4.433539712E1,3.125921965E0,-1.338445568E1,-1.173829174E1
4.435534431E1,7.179227352E0,-1.384751129E1,-1.516349697E1
4.437529285E1,7.764317989E0,-1.401465225E1,-1.534111500E1
4.439524306E1,5.323795795E0,-1.388309383E1,-1.186350536E1
4.441519525E1,3.071776390E0,-1.333485031E1,-8.105553627E0
4.443514962E1,9.394745827E-1,-1.206398392E1,-5.236227512E0
4.445510629E1,-2.893070698E0,-8.397945404E0,-2.486248016E0
4.447506525E1,-6.711951733E0,4.427909851E-1,3.204299927E0
4.449502639E1,-2.403571510E1,1.679118156E1,2.425925827E1
4.451498952E1,-5.226278687E1,2.934218597E1,4.428896332E1
4.453495431E1,-3.273069763E1,2.415654945E1,2.510387993E1
4.455494264E1,-5.576285839E0,9.176181793E0,8.167838097E0
4.457491379E1,5.460344315E0,2.344583988E0,2.289484024E0
4.459487244E1,1.048338127E1,-3.180084229E-1,-6.078970432E0
4.461483108E1,1.263338566E1,-1.587605000E0,-1.150601482E1
4.463478973E1,1.335984993E1,-3.056802273E0,-1.262611580E1
4.465474837E1,1.189089775E1,-4.026778221E0,-1.011783409E1
4.467470702E1,8.506481171E0,-4.240943909E0,-7.610807419E0
4.469466566E1,7.106061935E0,-3.885661125E0,-7.391688347E0
4.471462431E1,9.873627663E0,-4.533082962E0,-1.017960548E1
4.473458296E1,1.096724510E1,-5.601206779E0,-8.909641266E0
4.475454160E1,1.036130333E1,-5.953369141E0,-4.852181911E0
4.477450025E1,1.008251381E1,-6.270812035E0,-6.559507847E-1
4.479447374E1,1.029852486E1,-5.860604286E0,6.186302662E0
4.481441791E1,8.492279053E0,-2.822326660E0,1.463455868E1
4.483436259E1,1.441474676E0,6.072438240E0,1.719360924E1
4.485430832E1,-4.653099060E0,1.741782951E1,1.789258385E1
4.487425561E1,-2.319897079E1,2.000888824E1,2.944836426E1
4.489420488E1,-2.574613762E1,1.438755608E1,2.070558357E1
4.491415634E1,-1.250177002E1,7.037810326E0,3.755309820E0
4.493411020E1,-3.292210579E0,4.857416153E-1,2.000444174E0
4.495406655E1,2.004836559E0,-5.809141159E0,3.583721638E0
4.497402541E1,5.012917995E0,-9.334853172E0,2.609971762E0
4.499398666E1,4.908147812E0,-1.107331085E1,-1.790034533E0
4.501395009E1,1.413828850E0,-1.176794338E1,-5.349874973E0
4.503391551E1,-1.182977200E0,-1.217357063E1,-6.686240196E0
4.505391040E1,-2.420234680E-1,-1.321103096E1,-8.079082489E0
4.507388072E1,3.749377489E0,-1.481430626E1,-9.794004440E0
4.509383973E1,7.425071716E0,-1.556568527E1,-1.235619736E1
4.511379837E1,7.185944557E0,-1.444705582E1,-1.312153244E1
4.513375639E1,3.627908230E0,-1.236843300E1,-1.206609821E1
4.515371442E1,-5.306305885E-1,-1.059050751E1,-1.011932468E1
4.517367244E1,-2.045547962E0,-9.438507080E0,-8.515909195E0
4.519363051E1,-4.300014973E0,-7.730257034E0,-5.187277794E0
4.521358869E1,-4.781142712E0,-1.768238544E0,1.623321772E0
4.523354697E1,-1.353382492E1,1.139737511E1,1.307387447E1
4.525350535E1,-4.371396637E1,2.709827423E1,2.789609337E1
4.527346384E1,-4.055070114E1,2.938180923E1,1.463982105E1
4.529344046E1,-1.844394493E1,1.649610519E1,5.889624596E0
4.531338473E1,-1.258178234E0,4.136081219E0,8.291582108E0
4.533332952E1,9.528093338E0,-2.985725403E0,4.600115776E0
4.535327535E1,1.502049732E1,-5.842571259E0,-5.157030582E0
4.537322275E1,1.632464027E1,-7.066612244E0,-1.160860634E1
4.539317202E1,1.421328735E1,-7.860025406E0,-1.088789082E1
4.541312348E1,1.194184303E1,-8.142888069E0,-7.222442627E0
4.543307733E1,1.140235519E1,-7.688831329E0,-5.581587791E0
4.545303369E1,1.174071693E1,-6.934196949E0,-4.500293732E0
4.547299254E1,1.282287884E1,-6.454120636E0,-3.183233976E0
4.549295379E1,1.277538872E1,-6.223900795E0,-3.573632240E-1
4.551291723E1,1.166508007E1,-5.481659889E0,2.879352570E0
4.553288254E1,9.997533798E0,-4.196137905E0,5.198440552E0
4.555287666E1,8.870498657E0,-1.634274483E0,9.031968117E0
4.557284733E1,6.551925182E0,4.444941521E0,1.481320190E1
4.559280598E1,-3.875798702E0,1.537600136E1,2.512045288E1
4.561276462E1,-2.929697418E1,2.149828148E1,3.455311203E1
4.563272327E1,-3.830206299E1,1.812771225E1,1.789703178E1
4.565268192E1,-2.719862938E1,1.310322762E1,-7.863984108E0
4.567264056E1,-1.323091125E1,5.192550659E0,-9.886680603E0
4.569259921E1,4.491643906E-1,-4.621661186E0,-3.214998245E0
4.571255785E1,1.044811249E1,-1.026926327E1,2.468339920E0
4.573251650E1,1.238363838E1,-1.319099617E1,1.460214615E0
4.575247514E1,9.676179886E0,-1.464587498E1,-5.313941002E0
4.577243379E1,2.900016069E0,-1.456287003E1,-8.166584969E0
4.579241400E1,-6.881413460E-1,-1.369001389E1,-8.797311783E0
4.581235119E1,2.599124670E0,-1.333863926E1,-1.187541771E1
4.583228921E1,6.999675274E0,-1.405078125E1,-1.296015453E1
4.585222879E1,9.839309692E0,-1.385705948E1,-1.243648434E1
4.587217067E1,9.038057327E0,-1.308092117E1,-1.107642841E1
4.589211546E1,4.762917042E0,-1.212671471E1,-8.318941116E0
4.591206358E1,-1.747167110E0,-9.651319504E0,-5.045732498E0
4.593201535E1,-6.423953533E0,-4.571597576E0,3.079614639E-1
4.595197087E1,-9.710203171E0,4.864233017E0,1.002441311E1
4.597193014E1,-2.956685066E1,2.033069611E1,2.831871796E1
4.599189296E1,-4.960562897E1,2.813373184E1,3.400744247E1
4.601185900E1,-2.845802116E1,1.928476715E1,1.343248177E1
4.603182785E1,-4.439628601E0,5.364022732E0,8.165609360E0
4.605184754E1,7.393747330E0,-9.170875549E-1,4.298893452E0
4.607181369E1,9.982770920E0,-3.057137012E0,-6.007182121E0
4.609177233E1,1.064421463E1,-4.694675922E0,-1.271515560E1
4.611173098E1,1.175785446E1,-6.860633373E0,-1.045513153E1
4.613168962E1,1.254311848E1,-7.881328106E0,-6.400650501E0
4.615164827E1,1.344579697E1,-7.364658356E0,-4.395136356E0
4.617160692E1,1.660364914E1,-6.826196671E0,-4.310518265E0
4.619156556E1,1.563564682E1,-5.667307854E0,-1.774215817E0
4.621152421E1,1.118098068E1,-3.318099022E0,2.089934349E-1
4.623148285E1,7.036059856E0,-1.077172279E0,5.229704380E-1
4.625144150E1,6.460535049E0,-2.556076050E-1,4.572429657E-1
4.627140014E1,7.580795288E0,-5.964994431E-2,1.812595606E0
4.629135879E1,6.372619629E0,2.244942665E0,4.881343842E0
4.631131744E1,1.018617153E0,8.897861481E0,9.051988602E0
4.633127608E1,-5.898032665E0,1.844915390E1,1.602016068E1
4.635123473E1,-3.300823975E1,2.335593033E1,2.446732140E1
4.637119337E1,-3.461813354E1,1.872354126E1,5.500658989E0
4.639115202E1,-1.534399414E1,7.438623428E0,-7.432279587E0
4.641111066E1,1.064860821E0,-3.868954182E0,2.014925480E0
4.643106931E1,1.144228935E1,-1.098826027E1,9.422916412E0
4.645102796E1,1.236681747E1,-1.236352539E1,3.971707344E0
4.647098660E1,7.969630241E0,-1.173380661E1,-4.889469624E0
4.649094525E1,-6.291575432E-1,-1.060326576E1,-6.832890034E0
4.651090389E1,-2.153679848E0,-1.045831108E1,-7.593086243E0
4.653086254E1,5.142550468E-1,-1.157553768E1,-9.697228432E0
4.655087619E1,3.189546824E0,-1.268441200E1,-1.013953972E1
4.657077983E1,6.380914211E0,-1.354426765E1,-1.139156342E1
4.659068566E1,8.368915558E0,-1.428448868E1,-1.239513016E1
4.661059567E1,6.310696125E0,-1.389277267E1,-1.071368790E1
4.663051160E1,1.765631914E0,-1.248800850E1,-6.979076385E0
4.665043494E1,-2.897315502E0,-9.472673416E0,-1.841018200E0
4.667036681E1,-7.911653519E0,-8.571038246E-1,7.167362690E0
4.669030796E1,-1.914933014E1,1.353258801E1,1.969670105E1
4.671025869E1,-3.661680984E1,2.771206665E1,2.460925865E1
4.673021889E1,-3.750757980E1,2.617712402E1,1.830769157E1
4.675018817E1,-1.634865570E1,1.316057968E1,7.406642914E0
4.677016577E1,4.380598068E-1,2.326283932E0,4.924115181E0
4.679015056E1,9.231366158E0,-3.189349651E0,1.124630928E0
4.681014197E1,1.212560463E1,-5.801985741E0,-5.716854095E0
4.683013770E1,1.275647736E1,-7.532179832E0,-1.131477928E1
4.685013608E1,1.108371830E1,-8.597255707E0,-1.125661087E1
4.687013541E1,8.098011017E0,-8.295226097E0,-8.051148415E0
4.689011619E1,9.934679031E0,-7.398637295E0,-7.832583427E0
4.691007660E1,1.161841106E1,-6.638095856E0,-7.259529114E0
4.693003525E1,1.203593826E1,-5.709057808E0,-4.831308365E0
4.694999389E1,1.202194023E1,-4.991361618E0,-2.054018497E0
4.696995254E1,1.112641430E1,-4.230378151E0,2.892981768E0
4.698991119E1,9.346634865E0,-2.894757748E0,9.077233315E0
4.700986978E1,5.993939400E0,2.271184921E-1,1.130356884E1
4.702982832E1,-1.780347824E-1,5.705533981E0,9.124328613E0
4.704978832E1,-4.705430984E0,1.179529381E1,7.080165386E0
4.706974572E1,-2.550738811E0,1.704530334E1,1.166420364E1
4.708970311E1,-1.668194008E1,1.729885483E1,2.654111481E1
4.710966051E1,-2.393028450E1,1.288524818E1,1.882731438E1
4.712961801E1,-1.537798405E1,7.871256828E0,1.578779697E0
4.714957561E1,-5.621607780E0,1.192459106E0,-1.659641027E0
4.716953343E1,9.554846287E-1,-4.380760193E0,9.278807640E-1
4.718949145E1,4.513282299E0,-6.798323631E0,-2.770476341E-1
4.720944968E1,5.833360195E0,-8.522883415E0,-3.867839098E0
4.722940811E1,3.577761650E0,-1.021269989E1,-6.001168251E0
4.724936676E1,-4.464831352E-1,-1.153713226E1,-5.851178646E0
4.726932561E1,-1.073895454E0,-1.220539570E1,-7.146619797E0
4.728928468E1,2.189975023E0,-1.303138733E1,-1.031812668E1
4.730924754E1,7.549594402E0,-1.418931198E1,-1.386641884E1
4.732920791E1,1.155492878E1,-1.426842785E1,-1.676217842E1
4.734916655E1,8.809157372E0,-1.296663857E1,-1.565458488E1
4.736912514E1,1.275960922E0,-1.060567570E1,-1.108073616E1
4.738908369E1,-4.733217716E0,-8.633431435E0,-6.505725861E0
4.740904223E1,-7.845676422E0,-4.730715275E0,8.981132507E-2
4.742900077E1,-1.493202686E1,3.807093143E0,1.310591507E1
4.744895931E1,-2.090771294E1,1.730721092E1,2.053490448E1
4.746891785E1,-4.359632874E1,2.477066803E1,3.132650375E1
4.748887639E1,-3.146320152E1,1.986051178E1,2.264129066E1
4.750883494E1,-6.423753738E0,7.478286743E0,1.120085144E1
4.752879348E1,5.551215172E0,8.635649681E-1,5.068500996E0
4.754875509E1,1.131898689E1,-2.143461227E0,-4.844993591E0
4.756871145E1,1.345330143E1,-3.406019211E0,-1.301131153E1
4.758866780E1,1.421487999E1,-4.902575016E0,-1.580070305E1
4.760862426E1,1.204595184E1,-5.990935802E0,-1.247130775E1
4.762858092E1,8.029774666E0,-5.707107544E0,-7.591614723E0
