"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.216572812E2,-2.268744659E1,2.022349548E1,2.940992737E1
3.216773012E2,-3.149043655E1,1.948394775E1,1.364088726E1
3.216971964E2,-2.238140488E1,1.642864609E1,-4.830184937E0
3.217170940E2,-1.080865574E1,6.942573547E0,-8.652648926E0
3.217369964E2,-1.740307808E-1,-3.906886101E0,-1.932476282E0
3.217569056E2,5.763240337E0,-9.656868935E0,6.138772964E0
3.217768232E2,5.684544563E0,-1.256900406E1,4.320048332E0
3.217967505E2,4.131694794E0,-1.474135208E1,-1.998704910E0
3.218166883E2,5.461449623E-1,-1.562592602E1,-5.621770859E0
3.218366369E2,-1.495203018E0,-1.526569843E1,-8.010566711E0
3.218565964E2,1.475183725E0,-1.521301460E1,-1.160692501E1
3.218765662E2,5.276494980E0,-1.572501087E1,-1.341121769E1
3.218965454E2,7.067898750E0,-1.607235718E1,-1.219488430E1
3.219165326E2,6.217956543E0,-1.576934338E1,-1.008983994E1
3.219365266E2,1.010977745E0,-1.410501289E1,-7.938870430E0
3.219565255E2,-4.344736576E0,-1.159018517E1,-4.437726021E0
3.219765273E2,-6.567510605E0,-7.758244991E0,-1.672060490E-1
3.219965304E2,-1.016171646E1,3.557090759E-1,8.333149910E0
3.220165168E2,-1.612709236E1,1.319854927E1,1.743334198E1
3.220364743E2,-3.502349854E1,2.550207520E1,2.562503815E1
3.220564318E2,-3.359103775E1,2.539327431E1,1.826201248E1
3.220763893E2,-1.445641899E1,1.417286301E1,6.274223328E0
3.220963468E2,8.069925308E-1,4.189819813E0,1.891435146E0
3.221163043E2,9.349530220E0,-1.284241199E0,-9.722239971E-1
3.221362618E2,1.309873772E1,-3.925967693E0,-4.079385281E0
3.221562193E2,1.539501190E1,-5.267584801E0,-6.679119587E0
3.221762289E2,1.498105431E1,-6.274943352E0,-6.970188141E0
3.221961347E2,1.189788437E1,-6.028728962E0,-6.463185310E0
3.222160425E2,9.458029747E0,-4.934088707E0,-6.656033993E0
3.222359543E2,8.723184586E0,-3.807337046E0,-7.307422638E0
3.222558717E2,9.480404854E0,-3.520685196E0,-8.557415009E0
3.222757961E2,9.905938148E0,-4.056789875E0,-7.389413834E0
3.222957285E2,1.073241997E1,-4.517168522E0,-2.857254505E0
3.223156696E2,1.119208336E1,-4.042121887E0,3.265426397E0
3.223356198E2,7.565530777E0,-1.396686554E0,1.102777576E1
3.223555790E2,1.108563900E0,3.621651649E0,1.616536903E1
3.223755467E2,-2.661558628E0,9.540025711E0,1.599151134E1
3.223955222E2,-9.849432945E0,1.385276508E1,2.109695816E1
3.224155045E2,-2.627790260E1,1.400195789E1,2.268934441E1
3.224354943E2,-2.445847702E1,1.205917358E1,6.775457859E0
3.224554879E2,-1.568271828E1,8.827692032E0,-5.326760292E0
3.224754838E2,-8.080757141E0,3.016284466E0,-2.681329727E0
3.224954794E2,-5.558977127E-1,-2.777870655E0,7.856793404E-1
3.225154555E2,3.758814335E0,-5.929840565E0,1.827547073E0
3.225354131E2,4.331651688E0,-8.220808029E0,-4.391856194E-1
3.225553706E2,3.175986290E0,-1.056059074E1,-3.800546646E0
3.225753281E2,1.612359762E0,-1.244582558E1,-5.924415112E0
3.225952856E2,1.432153463E0,-1.317208290E1,-7.837432384E0
3.226152431E2,3.763100386E0,-1.366772270E1,-1.189703178E1
3.226352006E2,7.140795708E0,-1.373287773E1,-1.624157143E1
3.226551581E2,8.857926369E0,-1.362772369E1,-1.783951950E1
3.226751169E2,6.223107338E0,-1.327886105E1,-1.456104279E1
3.226950735E2,1.129136562E0,-1.360671616E1,-1.012030029E1
3.227150300E2,-3.218013763E0,-1.310378742E1,-6.302011967E0
3.227349866E2,-8.027650833E0,-8.047545433E0,9.665772915E-1
3.227549433E2,-1.599650764E1,7.081948757E0,1.006801414E1
3.227749000E2,-3.966592407E1,2.708506775E1,2.178116226E1
3.227948569E2,-5.044940567E1,3.182561684E1,2.809249115E1
3.228148139E2,-1.993824768E1,1.692173195E1,1.622005272E1
3.228347711E2,2.402554512E0,3.634393692E0,1.218478584E1
3.228547285E2,1.285400200E1,-4.025803089E0,5.236625195E0
3.228746861E2,1.528936577E1,-7.369050980E0,-5.493433952E0
3.228946439E2,1.466294861E1,-9.266548157E0,-1.278368092E1
3.229146018E2,1.348565960E1,-1.047147274E1,-1.318065071E1
3.229345628E2,9.118575096E0,-9.487796783E0,-1.017976093E1
3.229545218E2,5.785900116E0,-7.514065742E0,-6.720225334E0
3.229744793E2,6.255298615E0,-6.438324451E0,-6.092866898E0
3.229944368E2,8.445742607E0,-5.832332611E0,-5.309318542E0
3.230143943E2,1.003766155E1,-5.523240089E0,-3.167648792E0
3.230343518E2,1.051868057E1,-5.036870956E0,7.364921570E-1
3.230543093E2,9.693584442E0,-4.370706558E0,4.175345898E0
3.230742668E2,6.332448959E0,-2.693928003E0,6.178605556E0
3.230942243E2,1.044721603E0,8.712420464E-1,6.423973560E0
3.231141818E2,-1.624793530E0,6.134639740E0,6.403483391E0
3.231341393E2,1.480030537E0,1.195526505E1,6.706876278E0
3.231540968E2,-2.078598976E0,1.688412285E1,1.547081757E1
3.231740564E2,-1.465124226E1,1.671112061E1,1.894990921E1
3.231940125E2,-1.702407455E1,1.310747147E1,1.040243816E1
3.232139687E2,-1.144654274E1,9.769213676E0,-1.779856443E0
3.232339249E2,-6.919491768E0,5.242484093E0,-6.695380211E0
3.232538813E2,-3.671601295E0,-4.618940353E-1,-2.242685795E0
3.232738379E2,1.103993893E0,-5.323369980E0,1.336427689E0
3.232937946E2,3.167501211E0,-9.074493408E0,2.779848099E0
3.233137516E2,1.604738235E0,-1.158037853E1,1.881107807E0
3.233337088E2,-1.226249695E0,-1.336617470E1,-3.817024231E-1
3.233536662E2,-1.625919342E-1,-1.512417030E1,-5.499620914E0
3.233736238E2,4.141792297E0,-1.682129478E1,-1.125432587E1
3.233935816E2,8.937409401E0,-1.834033203E1,-1.636148643E1
3.234135396E2,9.279685974E0,-1.837364578E1,-1.627029419E1
3.234335005E2,5.327851295E0,-1.679730415E1,-1.349536419E1
3.234534603E2,-4.516458511E-2,-1.444232273E1,-1.104542446E1
3.234734184E2,-3.553946495E0,-1.308471203E1,-8.564178467E0
3.234933759E2,-4.011570930E0,-1.006449699E1,-1.846461296E0
3.235133334E2,-1.273526096E1,1.391613483E0,1.306608200E1
3.235332909E2,-4.227310562E1,2.488146400E1,2.740402985E1
3.235532484E2,-5.802859497E1,3.575734711E1,3.029267883E1
3.235732059E2,-2.920742989E1,2.322841454E1,2.024023819E1
3.235931634E2,-2.023461819E0,8.433490753E0,1.262618923E1
3.236131209E2,6.356102467E0,2.861908913E0,4.393047810E0
3.236330784E2,9.685402870E0,-6.550946236E-1,-5.653827667E0
3.236530359E2,1.211019135E1,-3.166253090E0,-1.193743896E1
3.236729970E2,1.275853920E1,-5.268795013E0,-1.226364136E1
3.236929515E2,1.100476265E1,-6.027309895E0,-8.977754593E0
3.237129060E2,8.342111588E0,-5.532204628E0,-5.540616035E0
3.237328608E2,8.137466431E0,-4.969031334E0,-4.588170052E0
3.237528159E2,1.059090996E1,-4.926217556E0,-5.118789673E0
3.237727715E2,1.319626045E1,-5.726737976E0,-5.090840340E0
3.237927274E2,1.455371094E1,-6.388716698E0,-2.275669575E0
3.238126838E2,1.589488602E1,-6.608193874E0,3.096341372E0
3.238326408E2,1.467612076E1,-5.453792095E0,9.076268196E0
3.238525983E2,8.607135773E0,-2.666773796E0,1.304574776E1
3.238725563E2,2.669888735E0,3.368734360E0,1.433165359E1
3.238925148E2,-1.218245983E0,1.116818428E1,1.410296822E1
3.239124736E2,-1.510308647E1,1.564815235E1,2.233435249E1
3.239324395E2,-2.794109726E1,1.323003578E1,2.494359970E1
3.239523996E2,-2.320104218E1,7.476109505E0,1.237762547E1
3.239723571E2,-1.428680801E1,3.216973305E0,-1.358080864E0
3.239923146E2,-7.145431519E0,-1.888659477E0,-5.512375355E0
3.240122721E2,-2.611373425E0,-5.933609486E0,-2.667390108E0
3.240322296E2,7.003283501E-1,-8.668704033E0,-3.974640369E-1
3.240521871E2,1.669162989E0,-1.122652626E1,-9.535555840E-1
3.240721446E2,1.362145662E0,-1.362394524E1,-2.453184605E0
3.240921021E2,1.914478540E0,-1.523495388E1,-5.345744610E0
3.241120596E2,4.202616692E0,-1.614877892E1,-9.798589706E0
3.241320171E2,8.002466202E0,-1.612762260E1,-1.429920197E1
3.241519746E2,1.027201080E1,-1.562143421E1,-1.735050201E1
3.241719387E2,8.356710434E0,-1.457905960E1,-1.508684158E1
3.241918900E2,4.027792931E0,-1.356813431E1,-1.017366409E1
3.242118415E2,-8.555364609E-2,-1.206407928E1,-6.563205242E0
3.242317933E2,-3.084198952E0,-1.005569553E1,-4.789360523E0
3.242517458E2,-7.888745308E0,-4.283362389E0,2.495288849E0
3.242716992E2,-1.858985901E1,7.153776169E0,1.784634018E1
3.242916534E2,-3.758298492E1,2.463735962E1,2.865541458E1
3.243116087E2,-4.323451233E1,2.925244904E1,2.236371040E1
3.243315652E2,-2.316420555E1,2.111705399E1,5.350101948E0
3.243515228E2,-3.586580276E0,9.559937477E0,-6.831316948E-1
3.243714815E2,5.411743164E0,2.475531101E0,-1.813495636E0
3.243914410E2,1.198398781E1,-2.307095051E0,-4.170281887E0
3.244114015E2,1.567775154E1,-4.696327209E0,-7.057144165E0
3.244313746E2,1.647576904E1,-6.090806961E0,-9.130293846E0
